order_id,customer_id,order_date,product_id,product_category,quantity,price_per_unit,total_amount
O08623,C0149,2022-06-23,P001,Electronics,19.0,1305.87,24811.53
O08624,C0125,2022-02-10,P100,Home,9.0,1261.13,11350.17
O08625,C0122,2022-01-23,P109,Toys,2.0,507.38,1014.76
O08626,C0167,2023-01-08,P090,Electronics,11.0,858.27,9440.97
O08627,C0092,2022-07-24,P088,Toys,9.0,302.06,2718.54
O08628,C0047,2022-02-09,P056,Groceries,7.0,291.85,2042.95
O08629,C0100,2023-05-29,P055,Electronics,20.0,1438.53,28770.6
O08630,C0086,2023-05-21,P037,,,,6660.72
O08631,C0040,2023-05-11,P058,Fashion,20.0,941.79,18835.8
O08632,C0154,2023-04-27,P125,Groceries,20.0,1000.79,20015.8
O08633,C0195,2022-04-27,P070,Books,13.0,592.24,7699.12
O08634,C0070,2023-06-22,P042,Groceries,7.0,104.88,734.16
O08635,C0013,2023-05-06,P074,Groceries,13.0,944.07,12272.91
O08636,C0088,2023-07-08,P074,Groceries,12.0,368.33,4419.96
O08637,C0032,2023-05-20,P056,Fashion,1.0,782.45,782.45
O08638,C0187,2022-04-02,P034,Books,1.0,285.57,285.57
O08639,C0049,2023-06-24,P069,Books,6.0,384.48,2306.88
O08640,C0159,2023-07-04,P063,Toys,17.0,1376.37,23398.29
O08641,C0121,2023-09-09,P126,Groceries,19.0,586.9,11151.1
O08642,C0058,2022-07-18,P107,Electronics,6.0,385.25,2311.5
O08643,C0053,2022-06-27,P130,Groceries,13.0,62.47,812.11
O08644,C0101,2023-06-29,P081,Fashion,17.0,76.65,1303.05
O08645,C0156,2023-07-08,P103,Groceries,4.0,1263.12,5052.48
O08646,C0187,2022-01-20,P065,Electronics,19.0,1191.1,22630.9
O08647,C0128,2023-03-03,P002,Toys,16.0,372.25,5956.0
O08648,C0191,2022-06-27,P077,Fashion,10.0,953.08,9530.8
O08649,C0034,2022-09-18,P057,Home,14.0,467.71,6547.94
O08650,C0038,2022-01-19,P102,Toys,2.0,1362.12,2724.24
O08651,C0127,2023-04-01,P071,Home,15.0,624.48,9367.2
O08652,C0128,2023-08-18,P089,Groceries,19.0,555.5,10554.5
O08653,C0121,2023-04-01,P055,Books,4.0,1066.58,4266.32
O08654,C0006,2023-05-16,P009,Electronics,9.0,1377.87,12400.83
O08655,C0096,2022-02-04,P003,Fashion,1.0,1121.54,1121.54
O08656,C0076,2023-09-16,P062,Groceries,13.0,643.08,8360.04
O08657,C0014,2023-03-21,P055,Toys,20.0,628.72,12574.4
O08658,C0132,2023-08-27,P043,Fashion,20.0,399.39,7987.8
O08659,C0124,2023-01-06,P053,Home,11.0,220.94,2430.34
O08660,C0101,2022-06-14,P048,Groceries,19.0,90.73,1723.87
O08661,C0028,2023-02-03,P044,Fashion,9.0,158.24,1424.16
O08662,C0002,2022-06-08,P050,Fashion,10.0,904.85,9048.5
O08663,C0017,2023-12-07,P112,Electronics,2.0,1290.22,2580.44
O08664,C0188,2022-03-31,P008,,,,3291.69
O08665,C0049,2022-04-14,P052,Fashion,14.0,639.57,8953.98
O08666,C0122,2023-11-30,P078,Books,13.0,163.05,2119.65
O08667,C0022,2023-01-25,P028,Toys,19.0,436.15,8286.85
O08668,C0119,2023-09-23,P111,Fashion,7.0,1329.52,9306.64
O08669,C0004,2023-11-08,P065,Groceries,1.0,170.18,170.18
O08670,C0003,2023-03-26,P023,Electronics,10.0,465.61,4656.1
O08671,C0200,2022-08-09,P084,Groceries,13.0,654.0,8502.0
O08672,C0130,2023-08-05,P094,Electronics,12.0,686.12,8233.44
O08673,C0114,2022-02-18,P013,Books,20.0,923.6,18472.0
O08674,C0153,2022-10-24,P052,Home,20.0,950.99,19019.8
O08675,C0161,2023-01-16,P038,Fashion,8.0,510.48,4083.84
O08676,C0047,2023-08-07,P003,Home,1.0,1449.95,1449.95
O08677,C0176,2023-12-10,P078,Toys,19.0,1484.59,28207.21
O08678,C0013,2022-05-18,P126,Books,6.0,917.49,5504.94
O08679,C0049,2022-05-04,P088,Books,4.0,731.48,2925.92
O08680,C0137,2022-01-24,P018,Fashion,17.0,1035.38,17601.46
O08681,C0070,2022-04-08,P027,Fashion,15.0,1489.7,22345.5
O08682,C0192,2023-03-28,P043,Books,18.0,865.48,15578.64
O08683,C0131,2022-11-28,P088,Groceries,12.0,81.77,981.24
O08684,C0137,2022-03-26,P120,Toys,9.0,36.69,330.21
O08685,C0023,2022-02-20,P072,Groceries,18.0,593.67,10686.06
O08686,C0090,2022-02-09,P009,Fashion,14.0,574.62,8044.68
O08687,C0149,2022-03-01,P035,Toys,20.0,222.55,4451.0
O08688,C0101,2023-12-24,P055,Groceries,12.0,1166.02,13992.24
O08689,C0110,2023-03-24,P107,Books,16.0,284.28,4548.48
O08690,C0091,2023-12-15,P005,Electronics,3.0,992.5,2977.5
O08691,C0177,2023-05-28,P026,Books,14.0,668.85,9363.9
O08692,C0002,2023-11-26,P115,Fashion,2.0,1287.5,2575.0
O08693,C0111,2023-12-05,P050,Home,1.0,979.24,979.24
O08694,C0105,2022-06-29,P086,Toys,1.0,718.19,718.19
O08695,C0029,2023-05-07,P043,,,,3412.5
O08696,C0048,2023-04-22,P052,Home,1.0,1354.91,1354.91
O08697,C0038,2023-12-23,P111,Home,10.0,541.79,5417.9
O08698,C0151,2023-06-24,P010,Electronics,5.0,723.04,3615.2
O08699,C0013,2023-11-09,P129,Toys,7.0,183.99,1287.93
O08700,C0109,2022-04-24,P093,Books,18.0,1052.98,18953.64
O08701,C0062,2022-12-31,P056,Toys,10.0,1032.67,10326.7
O08702,C0162,2022-12-25,P088,Home,5.0,435.98,2179.9
O08703,C0008,2023-04-06,P059,Fashion,16.0,117.4,1878.4
O08704,C0071,2022-10-08,P110,Fashion,6.0,1474.9,8849.4
O08705,C0049,2022-04-20,P064,Home,18.0,1132.1,20377.8
O08706,C0038,2023-11-20,P053,Toys,11.0,713.4,7847.4
O08707,C0152,2023-08-24,P051,,,,2525.0
O08708,C0120,2023-11-15,P076,Groceries,6.0,547.79,3286.74
O08709,C0168,2022-12-25,P091,Electronics,17.0,929.36,15799.12
O08710,C0102,2023-05-20,P015,,,,1536.12
O08711,C0188,2023-01-07,P002,Groceries,10.0,1064.03,10640.3
O08712,C0176,2022-03-23,P003,Groceries,10.0,91.08,910.8
O08713,C0102,2023-11-15,P113,Toys,5.0,468.75,2343.75
O08714,C0078,2023-05-17,P079,Toys,4.0,1301.8,5207.2
O08715,C0170,2022-10-14,P087,Fashion,13.0,895.73,11644.49
O08716,C0081,2023-04-17,P052,Groceries,13.0,810.58,10537.54
O08717,C0191,2022-04-06,P079,Fashion,17.0,786.37,13368.29
O08718,C0060,2022-03-21,P105,Home,10.0,1022.32,10223.2
O08719,C0131,2022-08-04,P088,Toys,16.0,1365.34,21845.44
O08720,C0195,2022-10-06,P016,Books,13.0,1041.08,13534.04
O08721,C0174,2022-06-30,P014,,,,20664.0
O08722,C0102,2022-05-02,P112,Groceries,6.0,1332.77,7996.62
O08723,C0107,2023-04-12,P015,Groceries,13.0,978.05,12714.65
O08724,C0188,2023-04-25,P017,Groceries,7.0,601.73,4212.11
O08725,C0085,2023-08-14,P113,Groceries,18.0,286.08,5149.44
O08726,C0132,2023-12-13,P009,Groceries,3.0,514.06,1542.18
O08727,C0191,2022-04-24,P057,Fashion,9.0,488.52,4396.68
O08728,C0029,2023-10-20,P121,Groceries,15.0,1234.47,18517.05
O08729,C0157,2022-12-18,P109,Toys,3.0,690.02,2070.06
O08730,C0098,2022-01-14,P047,Books,10.0,56.47,564.7
O08731,C0049,2022-06-03,P096,Home,14.0,372.95,5221.3
O08732,C0097,2023-03-25,P089,,,,5905.35
O08733,C0033,2023-01-16,P043,Home,14.0,828.68,11601.52
O08734,C0179,2022-11-29,P075,Toys,16.0,953.18,15250.88
O08735,C0147,2022-10-08,P053,Toys,9.0,1098.7,9888.3
O08736,C0130,2022-12-13,P079,Fashion,14.0,704.61,9864.54
O08737,C0102,2022-12-12,P083,Home,17.0,204.24,3472.08
O08738,C0095,2023-10-15,P101,Home,19.0,1008.81,19167.39
O08739,C0005,2022-03-19,P054,Fashion,10.0,175.2,1752.0
O08740,C0192,2023-05-29,P064,Books,17.0,423.43,7198.31
O08741,C0126,2022-03-14,P083,Electronics,17.0,556.76,9464.92
O08742,C0051,2023-01-31,P030,Toys,15.0,233.12,3496.8
O08743,C0045,2023-01-25,P038,Groceries,7.0,525.58,3679.06
O08744,C0182,2022-04-29,P011,Electronics,1.0,212.34,212.34
O08745,C0176,2023-11-15,P016,Home,2.0,187.15,374.3
O08746,C0129,2023-09-09,P014,Toys,5.0,1079.9,5399.5
O08747,C0143,2022-06-11,P006,Books,1.0,476.22,476.22
O08748,C0123,2022-02-28,P015,Home,4.0,1410.39,5641.56
O08749,C0179,2022-04-04,P080,Groceries,8.0,821.85,6574.8
O08750,C0133,2022-08-16,P027,Books,5.0,1280.02,6400.1
O08751,C0049,2023-07-09,P044,Home,9.0,286.56,2579.04
O08752,C0037,2022-12-29,P072,Toys,7.0,1304.7,9132.9
O08753,C0164,2023-09-27,P036,Electronics,8.0,325.92,2607.36
O08754,C0009,2022-10-16,P058,Toys,7.0,1290.05,9030.35
O08755,C0002,2022-10-09,P060,Toys,12.0,295.03,3540.36
O08756,C0110,2022-07-07,P092,Groceries,7.0,832.38,5826.66
O08757,C0006,2022-11-26,P032,Groceries,4.0,1093.39,4373.56
O08758,C0134,2022-06-18,P051,Fashion,9.0,720.3,6482.7
O08759,C0136,2022-06-07,P102,Groceries,1.0,244.26,244.26
O08760,C0022,2022-10-24,P119,Books,7.0,692.17,4845.19
O08761,C0081,2022-09-06,P075,Fashion,2.0,1162.98,2325.96
O08762,C0041,2023-02-07,P007,Home,3.0,1007.82,3023.46
O08763,C0124,2023-05-02,P076,Books,12.0,859.71,10316.52
O08764,C0197,2023-02-19,P006,Groceries,1.0,126.13,126.13
O08765,C0092,2023-03-25,P004,Electronics,5.0,702.86,3514.3
O08766,C0199,2023-08-13,P010,Electronics,2.0,137.52,275.04
O08767,C0077,2022-10-17,P005,Books,10.0,263.34,2633.4
O08768,C0065,2022-06-20,P031,Electronics,17.0,677.85,11523.45
O08769,C0181,2023-09-29,P009,Groceries,11.0,757.79,8335.69
O08770,C0045,2022-04-20,P107,Books,14.0,389.92,5458.88
O08771,C0039,2022-09-01,P042,Electronics,2.0,536.61,1073.22
O08772,C0161,2023-11-08,P078,Books,11.0,565.62,6221.82
O08773,C0160,2022-08-06,P011,Groceries,15.0,1280.77,19211.55
O08774,C0096,2022-05-22,P110,Fashion,9.0,1439.42,12954.78
O08775,C0003,2022-03-19,P021,Fashion,12.0,635.57,7626.84
O08776,C0024,2023-06-22,P028,Fashion,6.0,419.27,2515.62
O08777,C0001,2023-05-16,P048,Groceries,13.0,1056.23,13730.99
O08778,C0058,2023-01-04,P103,Home,15.0,1314.85,19722.75
O08779,C0167,2022-06-01,P105,Electronics,13.0,869.87,11308.31
O08780,C0086,2023-08-14,P108,Books,5.0,114.31,571.55
O08781,C0046,2022-05-06,P049,Toys,12.0,485.17,5822.04
O08782,C0043,2022-08-16,P096,Electronics,14.0,1154.44,16162.16
O08783,C0013,2022-05-02,P013,Books,14.0,812.77,11378.78
O08784,C0180,2023-06-08,P070,Home,3.0,871.62,2614.86
O08785,C0125,2022-11-14,P110,Groceries,1.0,117.97,117.97
O08786,C0183,2022-04-13,P107,Groceries,7.0,640.36,4482.52
O08787,C0064,2023-09-05,P101,Electronics,20.0,623.15,12463.0
O08788,C0084,2022-08-29,P026,Groceries,12.0,1209.19,14510.28
O08789,C0117,2023-07-27,P069,Toys,12.0,190.0,2280.0
O08790,C0107,2022-05-12,P088,Electronics,20.0,1244.62,24892.4
O08791,C0140,2022-01-02,P002,Home,19.0,264.99,5034.81
O08792,C0004,2022-02-11,P080,,,,2267.68
O08793,C0010,2022-12-11,P092,Home,11.0,1262.7,13889.7
O08794,C0157,2023-09-13,P091,Toys,13.0,86.56,1125.28
O08795,C0063,2023-07-18,P094,,,,23471.04
O08796,C0136,2022-07-07,P053,Electronics,18.0,723.42,13021.56
O08797,C0080,2023-04-16,P058,Toys,15.0,209.22,3138.3
O08798,C0157,2022-10-06,P040,Books,5.0,958.22,4791.1
O08799,C0124,2023-10-04,P066,Fashion,8.0,203.97,1631.76
O08800,C0172,2022-02-08,P076,Fashion,5.0,1308.5,6542.5
O08801,C0101,2022-01-08,P052,Toys,5.0,212.49,1062.45
O08802,C0082,2022-05-13,P109,Books,5.0,94.01,470.05
O08803,C0027,2022-10-18,P033,Books,4.0,891.68,3566.72
O08804,C0112,2023-08-16,P044,Groceries,3.0,588.81,1766.43
O08805,C0189,2022-07-31,P034,Groceries,3.0,400.43,1201.29
O08806,C0165,2023-07-02,P096,Electronics,12.0,1400.85,16810.2
O08807,C0182,2022-05-16,P096,Groceries,19.0,634.46,12054.74
O08808,C0186,2022-04-13,P099,Toys,15.0,265.51,3982.65
O08809,C0024,2022-08-15,P120,Home,8.0,826.17,6609.36
O08810,C0047,2022-02-26,P034,Groceries,20.0,1233.39,24667.8
O08811,C0015,2022-03-13,P093,Toys,16.0,843.56,13496.96
O08812,C0052,2022-02-09,P079,Home,12.0,1199.84,14398.08
O08813,C0187,2022-11-11,P019,Books,5.0,382.31,1911.55
O08814,C0180,2023-07-29,P074,Home,10.0,1325.04,13250.4
O08815,C0200,2022-11-17,P071,Electronics,17.0,813.36,13827.12
O08816,C0150,2022-12-01,P058,Toys,10.0,493.39,4933.9
O08817,C0183,2022-04-19,P073,Books,5.0,486.61,2433.05
O08818,C0144,2023-03-10,P087,Fashion,20.0,1226.34,24526.8
O08819,C0127,2023-06-25,P039,Books,1.0,1036.11,1036.11
O08820,C0016,2023-03-19,P013,,,,6059.15
O08821,C0200,2023-09-05,P112,Fashion,10.0,1020.36,10203.6
O08822,C0102,2023-01-07,P017,Books,6.0,1332.51,7995.06
O08823,C0200,2023-09-10,P060,Groceries,5.0,285.43,1427.15
O08824,C0188,2022-04-19,P100,Electronics,8.0,359.3,2874.4
O08825,C0009,2023-09-02,P126,Groceries,6.0,390.7,2344.2
O08826,C0137,2023-12-30,P053,Electronics,9.0,1106.02,9954.18
O08827,C0173,2023-08-04,P053,Books,20.0,1415.8,28316.0
O08828,C0123,2022-01-14,P095,Home,16.0,790.98,12655.68
O08829,C0186,2023-11-11,P113,Groceries,19.0,535.49,10174.31
O08830,C0174,2022-06-26,P006,Toys,17.0,1403.46,23858.82
O08831,C0015,2022-11-02,P081,Electronics,20.0,777.38,15547.6
O08832,C0042,2022-08-27,P015,Fashion,16.0,513.77,8220.32
O08833,C0020,2023-07-27,P039,Books,12.0,470.41,5644.92
O08834,C0027,2023-12-12,P042,Fashion,12.0,967.44,11609.28
O08835,C0036,2023-11-20,P090,Toys,5.0,921.07,4605.35
O08836,C0126,2022-05-25,P106,Groceries,10.0,138.86,1388.6
O08837,C0171,2022-07-20,P006,Fashion,3.0,1431.4,4294.2
O08838,C0072,2022-08-02,P110,Groceries,13.0,142.55,1853.15
O08839,C0038,2023-02-22,P096,Groceries,14.0,1005.37,14075.18
O08840,C0027,2022-09-15,P025,Groceries,13.0,1418.2,18436.6
O08841,C0132,2023-09-30,P003,Toys,13.0,211.46,2748.98
O08842,C0157,2022-03-14,P075,Electronics,15.0,648.4,9726.0
O08843,C0183,2023-06-18,P122,Groceries,9.0,1349.9,12149.1
O08844,C0163,2022-02-16,P086,Fashion,6.0,781.01,4686.06
O08845,C0028,2023-12-12,P009,Electronics,4.0,924.02,3696.08
O08846,C0117,2023-06-05,P082,Books,4.0,1455.41,5821.64
O08847,C0055,2023-06-11,P014,,,,2407.14
O08848,C0062,2023-08-16,P036,,,,1019.49
O08849,C0086,2022-09-12,P087,Electronics,1.0,510.94,510.94
O08850,C0096,2023-12-17,P048,,,,3451.15
O08851,C0196,2022-05-19,P007,Groceries,3.0,75.32,225.96
O08852,C0081,2023-09-01,P040,Home,18.0,1168.93,21040.74
O08853,C0119,2023-02-13,P114,Books,1.0,924.38,924.38
O08854,C0180,2022-01-21,P095,Books,13.0,592.77,7706.01
O08855,C0200,2023-01-05,P010,Groceries,5.0,1086.69,5433.45
O08856,C0173,2022-03-21,P029,Home,9.0,1213.4,10920.6
O08857,C0075,2022-08-17,P113,Electronics,6.0,588.86,3533.16
O08858,C0060,2023-10-12,P088,Home,12.0,1245.58,14946.96
O08859,C0005,2023-11-04,P070,Toys,20.0,934.44,18688.8
O08860,C0013,2022-08-23,P095,Electronics,11.0,168.83,1857.13
O08861,C0006,2022-08-13,P079,Home,19.0,748.42,14219.98
O08862,C0125,2023-03-29,P025,Home,12.0,385.6,4627.2
O08863,C0111,2022-02-09,P083,Groceries,12.0,528.37,6340.44
O08864,C0023,2023-01-21,P108,Groceries,18.0,681.29,12263.22
O08865,C0114,2022-06-17,P027,,,,2469.68
O08866,C0049,2023-09-11,P034,Fashion,6.0,1498.81,8992.86
O08867,C0079,2023-11-03,P117,Groceries,1.0,1258.09,1258.09
O08868,C0119,2023-10-18,P098,Home,7.0,1487.62,10413.34
O08869,C0144,2022-08-26,P070,,,,941.54
O08870,C0080,2022-10-14,P013,Groceries,8.0,21.88,175.04
O08871,C0090,2023-11-25,P006,Fashion,9.0,276.46,2488.14
O08872,C0064,2023-08-30,P038,Fashion,9.0,1047.86,9430.74
O08873,C0013,2022-07-21,P107,Groceries,9.0,186.03,1674.27
O08874,C0004,2022-04-17,P018,Groceries,1.0,1135.08,1135.08
O08875,C0169,2022-08-16,P101,Electronics,1.0,412.55,412.55
O08876,C0185,2022-08-06,P019,Groceries,19.0,365.26,6939.94
O08877,C0061,2023-11-21,P054,Home,1.0,51.62,51.62
O08878,C0153,2022-03-13,P102,Books,5.0,710.7,3553.5
O08879,C0107,2022-08-19,P034,Home,12.0,26.79,321.48
O08880,C0097,2022-05-19,P085,Groceries,1.0,860.2,860.2
O08881,C0157,2023-11-01,P111,Fashion,9.0,1297.39,11676.51
O08882,C0193,2023-10-21,P091,Books,6.0,1477.7,8866.2
O08883,C0039,2022-12-25,P016,Home,10.0,197.62,1976.2
O08884,C0126,2023-02-11,P106,Home,17.0,1226.45,20849.65
O08885,C0005,2022-01-08,P104,Groceries,13.0,927.39,12056.07
O08886,C0004,2023-09-07,P068,Groceries,1.0,354.73,354.73
O08887,C0013,2023-06-17,P066,Books,3.0,1230.01,3690.03
O08888,C0176,2022-11-26,P091,Home,9.0,703.96,6335.64
O08889,C0061,2022-04-04,P115,Groceries,20.0,418.91,8378.2
O08890,C0120,2023-08-04,P057,Home,9.0,47.06,423.54
O08891,C0150,2022-06-04,P001,Fashion,17.0,1120.42,19047.14
O08892,C0108,2022-12-06,P026,Electronics,20.0,1411.46,28229.2
O08893,C0001,2022-03-12,P047,Books,5.0,855.65,4278.25
O08894,C0100,2022-05-27,P090,Fashion,9.0,90.08,810.72
O08895,C0101,2022-05-08,P057,,,,108.1
O08896,C0191,2023-12-31,P036,,,,501.71
O08897,C0171,2022-08-15,P019,Fashion,8.0,1293.15,10345.2
O08898,C0109,2022-01-05,P118,Electronics,8.0,473.2,3785.6
O08899,C0074,2022-08-25,P049,Toys,10.0,357.0,3570.0
O08900,C0158,2023-10-04,P072,Toys,11.0,1016.01,11176.11
O08901,C0151,2022-11-14,P024,Home,10.0,1464.57,14645.7
O08902,C0025,2023-09-19,P074,Fashion,16.0,1368.27,21892.32
O08903,C0081,2022-04-26,P067,Electronics,13.0,714.07,9282.91
O08904,C0051,2023-03-18,P013,Groceries,9.0,802.81,7225.29
O08905,C0085,2022-07-30,P077,Fashion,4.0,321.75,1287.0
O08906,C0136,2023-04-24,P067,Books,19.0,52.19,991.61
O08907,C0064,2022-04-16,P015,Groceries,17.0,1480.78,25173.26
O08908,C0180,2023-07-25,P046,Books,18.0,228.55,4113.9
O08909,C0082,2023-05-01,P093,Electronics,4.0,854.87,3419.48
O08910,C0196,2023-11-16,P071,Groceries,18.0,966.15,17390.7
O08911,C0053,2022-03-21,P122,Toys,9.0,1113.13,10018.17
O08912,C0001,2023-07-08,P102,Groceries,18.0,572.73,10309.14
O08913,C0081,2022-01-12,P077,Groceries,3.0,513.37,1540.11
O08914,C0196,2023-12-23,P033,Toys,1.0,110.17,110.17
O08915,C0042,2023-12-25,P060,Groceries,4.0,447.16,1788.64
O08916,C0147,2022-06-27,P006,Home,13.0,1370.35,17814.55
O08917,C0013,2023-01-01,P122,Fashion,1.0,1017.11,1017.11
O08918,C0118,2022-12-06,P088,Books,18.0,18.06,325.08
O08919,C0170,2022-12-28,P093,Books,8.0,566.73,4533.84
O08920,C0037,2022-06-19,P127,Fashion,7.0,154.9,1084.3
O08921,C0091,2023-11-19,P123,Electronics,8.0,1092.86,8742.88
O08922,C0042,2022-01-29,P077,,,,3096.34
O08923,C0138,2023-01-30,P015,Toys,9.0,1095.23,9857.07
O08924,C0164,2023-12-13,P058,Groceries,14.0,399.14,5587.96
O08925,C0075,2023-07-15,P020,Fashion,12.0,854.92,10259.04
O08926,C0015,2023-01-29,P123,Groceries,17.0,1340.5,22788.5
O08927,C0119,2022-04-28,P119,Home,20.0,194.66,3893.2
O08928,C0039,2022-04-14,P118,Home,3.0,385.05,1155.15
O08929,C0119,2022-01-10,P086,Books,14.0,1293.47,18108.58
O08930,C0063,2022-04-16,P126,Electronics,2.0,1082.69,2165.38
O08931,C0104,2022-08-15,P077,Groceries,17.0,738.93,12561.81
O08932,C0079,2023-07-08,P125,Electronics,20.0,604.16,12083.2
O08933,C0047,2022-10-30,P078,Home,8.0,859.38,6875.04
O08934,C0041,2022-03-07,P012,Toys,11.0,1349.54,14844.94
O08935,C0058,2022-02-26,P011,Fashion,7.0,1248.63,8740.41
O08936,C0001,2023-05-20,P072,Fashion,16.0,1360.99,21775.84
O08937,C0051,2022-04-08,P106,Groceries,8.0,27.96,223.68
O08938,C0164,2023-07-10,P047,Home,15.0,1415.28,21229.2
O08939,C0135,2023-05-04,P028,Groceries,3.0,635.52,1906.56
O08940,C0006,2023-07-29,P048,Groceries,3.0,716.02,2148.06
O08941,C0155,2022-12-26,P073,Groceries,9.0,1483.13,13348.17
O08942,C0142,2023-10-30,P101,Fashion,10.0,1017.26,10172.6
O08943,C0110,2022-12-16,P005,Books,8.0,756.46,6051.68
O08944,C0081,2022-10-10,P077,Toys,20.0,1374.91,27498.2
O08945,C0081,2023-11-08,P058,,,,14882.32
O08946,C0143,2022-06-27,P116,Home,13.0,540.34,7024.42
O08947,C0132,2023-02-11,P077,Groceries,7.0,1277.84,8944.88
O08948,C0172,2023-03-18,P057,Home,13.0,1335.88,17366.44
O08949,C0087,2022-11-30,P096,Fashion,16.0,191.51,3064.16
O08950,C0004,2022-09-20,P007,Home,9.0,537.27,4835.43
O08951,C0011,2023-01-01,P093,Toys,7.0,136.04,952.28
O08952,C0103,2022-02-04,P127,Toys,19.0,1161.61,22070.59
O08953,C0069,2022-03-03,P057,Books,2.0,395.66,791.32
O08954,C0158,2023-02-26,P026,Groceries,11.0,1350.96,14860.56
O08955,C0069,2022-05-21,P102,Toys,16.0,929.4,14870.4
O08956,C0042,2022-02-15,P035,Fashion,14.0,1416.58,19832.12
O08957,C0162,2022-02-08,P077,Groceries,11.0,666.13,7327.43
O08958,C0080,2022-08-14,P050,Books,2.0,839.17,1678.34
O08959,C0105,2022-07-17,P120,Books,13.0,890.93,11582.09
O08960,C0028,2022-12-23,P115,Electronics,10.0,1233.44,12334.4
O08961,C0042,2022-03-19,P064,Electronics,5.0,1495.87,7479.35
O08962,C0068,2022-06-27,P049,Toys,12.0,554.42,6653.04
O08963,C0197,2022-11-28,P112,Fashion,11.0,166.61,1832.71
O08964,C0168,2023-04-16,P020,Fashion,8.0,235.5,1884.0
O08965,C0105,2023-07-05,P039,Fashion,7.0,435.27,3046.89
O08966,C0107,2023-09-09,P054,,,,12159.72
O08967,C0185,2022-03-18,P018,Electronics,6.0,111.31,667.86
O08968,C0150,2022-02-21,P032,Toys,16.0,338.7,5419.2
O08969,C0107,2023-12-28,P096,Toys,15.0,1068.59,16028.85
O08970,C0127,2023-04-27,P053,Toys,4.0,1124.38,4497.52
O08971,C0005,2022-09-13,P087,Fashion,15.0,1428.24,21423.6
O08972,C0076,2023-01-19,P016,Groceries,12.0,552.65,6631.8
O08973,C0191,2023-08-15,P127,Home,17.0,1378.2,23429.4
O08974,C0159,2022-01-04,P108,Groceries,14.0,1258.8,17623.2
O08975,C0095,2023-04-02,P079,Electronics,20.0,388.11,7762.2
O08976,C0196,2023-12-08,P127,Toys,19.0,565.08,10736.52
O08977,C0184,2023-09-07,P128,Books,19.0,27.28,518.32
O08978,C0050,2022-08-27,P081,Books,12.0,887.63,10651.56
O08979,C0097,2022-10-23,P032,Books,5.0,816.01,4080.05
O08980,C0036,2023-02-11,P062,Groceries,16.0,470.6,7529.6
O08981,C0011,2022-08-28,P062,Toys,9.0,1472.33,13250.97
O08982,C0122,2023-10-20,P014,Books,14.0,598.07,8372.98
O08983,C0086,2022-10-11,P080,Home,8.0,171.65,1373.2
O08984,C0179,2023-08-13,P113,Electronics,8.0,98.23,785.84
O08985,C0084,2022-08-03,P070,Toys,15.0,73.72,1105.8
O08986,C0167,2022-12-14,P069,Home,17.0,594.32,10103.44
O08987,C0135,2023-10-06,P003,Home,5.0,159.53,797.65
O08988,C0154,2022-08-02,P005,Books,11.0,211.78,2329.58
O08989,C0181,2022-11-23,P014,Toys,11.0,963.71,10600.81
O08990,C0164,2023-04-03,P024,Groceries,10.0,1326.95,13269.5
O08991,C0182,2022-11-03,P053,Electronics,3.0,1174.23,3522.69
O08992,C0170,2022-04-11,P027,Electronics,20.0,547.79,10955.8
O08993,C0180,2022-10-13,P096,Fashion,19.0,295.25,5609.75
O08994,C0168,2022-02-15,P048,Books,16.0,44.14,706.24
O08995,C0108,2022-10-12,P030,Toys,6.0,85.61,513.66
O08996,C0142,2022-09-04,P006,Books,7.0,566.68,3966.76
O08997,C0015,2023-03-08,P069,Fashion,16.0,787.09,12593.44
O08998,C0121,2022-01-18,P080,Groceries,2.0,1383.92,2767.84
O08999,C0063,2023-11-02,P030,Fashion,19.0,127.56,2423.64
O09000,C0135,2023-07-20,P091,Books,16.0,606.07,9697.12
O09001,C0026,2022-09-12,P035,Groceries,3.0,724.2,2172.6
O09002,C0076,2023-04-04,P108,,,,1733.44
O09003,C0029,2022-03-08,P067,Fashion,9.0,107.91,971.19
O09004,C0191,2022-09-16,P005,Home,7.0,632.06,4424.42
O09005,C0119,2023-11-23,P066,Groceries,3.0,1063.98,3191.94
O09006,C0076,2022-07-16,P099,Books,19.0,338.01,6422.19
O09007,C0014,2023-09-18,P051,Groceries,9.0,1218.66,10967.94
O09008,C0137,2022-08-05,P118,Books,10.0,1238.86,12388.6
O09009,C0004,2022-12-22,P031,Electronics,6.0,738.17,4429.02
O09010,C0197,2023-01-28,P121,Fashion,16.0,189.65,3034.4
O09011,C0020,2023-07-04,P002,Books,12.0,1017.57,12210.84
O09012,C0001,2022-05-26,P059,Books,14.0,1246.65,17453.1
O09013,C0164,2023-09-27,P083,Toys,1.0,172.96,172.96
O09014,C0123,2023-06-05,P027,Fashion,17.0,1491.84,25361.28
O09015,C0077,2023-01-16,P103,Books,8.0,1209.95,9679.6
O09016,C0115,2023-11-17,P118,Electronics,6.0,870.27,5221.62
O09017,C0066,2022-03-29,P105,Home,1.0,91.99,91.99
O09018,C0181,2023-10-08,P002,Fashion,4.0,955.12,3820.48
O09019,C0191,2022-11-28,P092,Groceries,17.0,1362.77,23167.09
O09020,C0074,2023-02-23,P039,Groceries,16.0,57.81,924.96
O09021,C0157,2023-09-30,P004,Home,1.0,253.8,253.8
